ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1536460,ROJAS Carlos,M,NA,NA,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Archery,Mens Individual,NA
1536460,ROJAS Carlos,M,NA,NA,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Archery,Mens Team,NA
1536467,MARTINEZ WING Bruno,M,NA,NA,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Archery,Mens Individual,NA
1536467,MARTINEZ WING Bruno,M,NA,NA,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Archery,Mens Team,NA
1536479,VAZQUEZ Ana,F,NA,NA,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Archery,Womens Individual,NA
1536479,VAZQUEZ Ana,F,NA,NA,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Archery,Womens Team,NA
1536494,RIVERA Edgar,M,NA,198,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Athletics,Mens High Jump,NA
1536495,TAMAYO-GARZA Cecilia,F,NA,167,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Athletics,Womens 100m,NA
1536495,TAMAYO-GARZA Cecilia,F,NA,167,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Athletics,Womens 200m,NA
1536496,ALEMU Habitam,F,NA,170,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Womens 800m,NA
1536497,MESELE Worknesh,F,NA,172,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Womens 800m,NA
1536498,DUGUMA Tsige,F,NA,164,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Womens 800m,Silver
1536522,ASHOK Aditi,F,NA,173,NA,India,IND,2024 Summer,2024,Summer,Paris,Golf,Womens Individual Stroke Play,NA
1536523,DAGAR Diksha,F,NA,175,NA,India,IND,2024 Summer,2024,Summer,Paris,Golf,Womens Individual Stroke Play,NA
1536568,FAYISA Abdisa,M,NA,173,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Mens 1500m,NA
1536585,GUERRERO Ilse,F,NA,156,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Athletics,Womens 20km Race Walk,NA
1536599,CHAMA Noel,M,NA,176,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Athletics,Mens 20km Race Walk,NA
1536600,ORTIZ Ricardo,M,NA,168,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Athletics,Mens 20km Race Walk,NA
1536624,SHAHSAVARI Neda,F,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Table Tennis,Womens Singles,NA
1536632,FALLAH Mobina,F,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Archery,Womens Individual,NA
1536648,LOH Kean Yew,M,NA,175,NA,Singapore,SGP,2024 Summer,2024,Summer,Paris,Badminton,Mens Singles,NA
1536649,HEE Yong Kai Terry,M,NA,171,NA,Singapore,SGP,2024 Summer,2024,Summer,Paris,Badminton,Mixed Doubles,NA
1536650,TAN Wei Han Jessica,F,NA,167,NA,Singapore,SGP,2024 Summer,2024,Summer,Paris,Badminton,Mixed Doubles,NA
1536651,YEO Jia Min,F,NA,163,NA,Singapore,SGP,2024 Summer,2024,Summer,Paris,Badminton,Womens Singles,NA
1536669,LABIB Ali,M,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Cycling Road,Mens Road Race,NA
1536683,FASIHI Farzaneh,F,NA,161,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Athletics,Womens 100m,NA
1536701,TAFTIAN Hassan,M,NA,182,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Athletics,Mens 100m,NA
1536721,PANWAR Balraj,M,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Rowing,Mens Single Sculls,NA
1536885,RICKETTS Shanieka,F,NA,188,NA,Jamaica,JAM,2024 Summer,2024,Summer,Paris,Athletics,Womens Triple Jump,Silver
1536925,HARRIS Naquille,M,NA,175,NA,St Kitts and Nevis,SKN,2024 Summer,2024,Summer,Paris,Athletics,Mens 100m,NA
1536961,DAVOUDI Ali,M,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Weightlifting,Mens +102kg,NA
1536971,JAVADI ALIABADI Mir Mostafa,M,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Weightlifting,Mens 89kg,NA
1536983,WELTEJI Diribe,F,NA,166,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Womens 1500m,NA
1536990,HAYLOM Birke,F,NA,164,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Womens 1500m,NA
1536992,HAILU Freweyni,F,NA,166,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Womens 5000m,NA
1536996,AGHAMIRZAEIJENAGHARD Ali,M,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Canoe Sprint,Mens Kayak Single 1000m,NA
1536997,MAYALA Freddy,M,NA,NA,NA,Congo,CGO,2024 Summer,2024,Summer,Paris,Swimming,Mens 50m Freestyle,NA
1536998,AREGAWI Berihu,M,NA,171,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Mens 10,Silver
1536999,KEJELCHA Yomif,M,NA,185,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Mens 10,NA
1537001,GEBRHIWET Hagos,M,NA,173,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Mens 5000m,NA
1537002,BOBIMBO Vanessa,F,NA,NA,NA,Congo,CGO,2024 Summer,2024,Summer,Paris,Swimming,Womens 50m Freestyle,NA
1537010,NGOYE Natacha,F,NA,168,NA,Congo,CGO,2024 Summer,2024,Summer,Paris,Athletics,Womens 100m,NA
1537012,SAIKHOM Mirabai Chanu,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Weightlifting,Womens 49kg,NA
1537049,BAREGA Selemon,M,NA,170,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Mens 10,NA
1537052,TEFERA Samuel,M,NA,175,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Mens 1500m,NA
1537053,YIHUNE Addisu,M,NA,170,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Mens 5000m,NA
1537057,MEHARY Biniam,M,NA,177,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Mens 5000m,NA
1537066,TAYE Ejgayehu,F,NA,165,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Womens 5000m,NA
1537069,EISA Medina,F,NA,162,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Womens 5000m,NA
1537079,GEBRESELAMA Tsigie,F,NA,167,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Womens 10,NA
1537135,ZENG Jian,F,NA,NA,NA,Singapore,SGP,2024 Summer,2024,Summer,Paris,Table Tennis,Womens Singles,NA
1537137,QUEK Izaac,M,NA,NA,NA,Singapore,SGP,2024 Summer,2024,Summer,Paris,Table Tennis,Mens Singles,NA
1537144,VEGA Jerome,M,NA,178,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Athletics,Mens Hammer Throw,NA
1537145,OWENS-DELERME Ayden,M,NA,184,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Athletics,Mens Decathlon,NA
1537149,de ORBETA Rachelle,F,NA,154,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Athletics,Womens 20km Race Walk,NA
1537150,SCOTT Gabby,F,NA,165,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Athletics,Womens 400m,NA
1537163,D'AMOUR Nicholas,M,NA,NA,NA,"Virgin Islands, US",ISV,2024 Summer,2024,Summer,Paris,Archery,Mens Individual,NA
1537168,CASTRO RIVERA Luis,M,NA,198,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Athletics,Mens High Jump,NA
1537180,CEBALLOS Macarena,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Swimming,Womens 100m Breaststroke,NA
1537180,CEBALLOS Macarena,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Swimming,Womens 200m Breaststroke,NA
1537183,CAMACHO-QUINN Jasmine,F,NA,160,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Athletics,Womens 100m Hurdles,Bronze
1537185,CHEVRIER Luc,M,NA,NA,NA,Saint Lucia,LCA,2024 Summer,2024,Summer,Paris,Sailing,Mens Dinghy,NA
1537187,FERNANDEZ GAMBOA Pedro Luis,M,NA,NA,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Sailing,Mens Dinghy,NA
1537188,RIVERA Sebastian C,M,NA,NA,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Wrestling,Mens Freestyle 65kg,Bronze
1537189,LOZADA MOTTA Ashleyann,F,NA,165,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Boxing,Womens 57kg,NA
1537191,PULIDO ORTIZ Celia,F,NA,NA,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Swimming,Womens 100m Backstroke,NA
1537203,HYDE Jaheel,M,NA,180,NA,Jamaica,JAM,2024 Summer,2024,Summer,Paris,Athletics,Mens 400m Hurdles,NA
1537204,IGA Jorge,M,NA,NA,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Freestyle,NA
1537204,IGA Jorge,M,NA,NA,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Swimming,Mens 200m Freestyle,NA
1537209,HEIN Agostina,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Swimming,Womens 400m Freestyle,NA
1537209,HEIN Agostina,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Swimming,Womens 800m Freestyle,NA
1537256,SASSER Mathlynn,F,NA,NA,NA,Marshall Islands,MHL,2024 Summer,2024,Summer,Paris,Weightlifting,Womens 59kg,NA
1537272,HEPLER Kayla,F,NA,NA,NA,Marshall Islands,MHL,2024 Summer,2024,Summer,Paris,Swimming,Womens 50m Freestyle,NA
1537273,KINONO Philli,M,NA,NA,NA,Marshall Islands,MHL,2024 Summer,2024,Summer,Paris,Swimming,Mens 50m Freestyle,NA
1537276,GARRIDO Luis Ramon,M,NA,171,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Badminton,Mens Singles,NA
1537286,MARTINEZ Paulina,F,NA,NA,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Judo,Women -52 kg,NA
1537287,AWITI ALCARAZ Prisca,F,NA,NA,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Judo,Women -63 kg,Silver
1537312,REZAEI Mohammad Nabi,M,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Canoe Sprint,Mens Canoe Single 1000m,NA
1537323,MUSTAFA SAADOON,M,NA,181,NA,Iraq,IRQ,2024 Summer,2024,Summer,Paris,Football,Men,NA
1537325,ALFRED Julien,F,NA,170,NA,Saint Lucia,LCA,2024 Summer,2024,Summer,Paris,Athletics,Womens 100m,Gold
1537325,ALFRED Julien,F,NA,170,NA,Saint Lucia,LCA,2024 Summer,2024,Summer,Paris,Athletics,Womens 200m,Gold
1537331,JOSEPH Michael,M,NA,182,NA,Saint Lucia,LCA,2024 Summer,2024,Summer,Paris,Athletics,Mens 400m,NA
1537336,YOUSSEF AMYN,M,NA,172,NA,Iraq,IRQ,2024 Summer,2024,Summer,Paris,Football,Men,NA
1537345,TSEGAY Gudaf,F,NA,163,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Womens 10,NA
1537345,TSEGAY Gudaf,F,NA,163,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Womens 1500m,NA
1537345,TSEGAY Gudaf,F,NA,163,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Womens 5000m,NA
1537349,ALSADEQ Julyana,F,NA,NA,NA,Jordan,JOR,2024 Summer,2024,Summer,Paris,Taekwondo,Women -67kg,NA
1537368,TESFAY Fotyen,F,NA,161,NA,Ethiopia,ETH,2024 Summer,2024,Summer,Paris,Athletics,Womens 10,NA
1537375,MOJALLALTOPRAGHGHALE Fatemeh,F,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Rowing,Womens Single Sculls,NA
1537376,ELSHARABATY Saleh,M,NA,NA,NA,Jordan,JOR,2024 Summer,2024,Summer,Paris,Taekwondo,Men -80kg,NA
1537377,AL KHATRI Said,M,NA,NA,NA,Oman,OMA,2024 Summer,2024,Summer,Paris,Shooting,Trap Men,NA
1537394,AL ADAWI Issa Samir Hamed,M,NA,NA,NA,Oman,OMA,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Freestyle,NA
1537401,KAREEM Zaid,M,NA,NA,NA,Jordan,JOR,2024 Summer,2024,Summer,Paris,Taekwondo,Men -68kg,Silver
1537402,SARAVANAN Vishnu,M,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Sailing,Mens Dinghy,NA
1537405,KUMANAN Nethra,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Sailing,Womens Dinghy,NA
1537465,SARAVIA Ulises,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Backstroke,NA
1537510,BORELLI Florencia,F,NA,155,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Athletics,Womens Marathon,NA
1537518,CASETTA Belen,F,NA,163,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Athletics,Womens 3000m Steeplechase,NA
1537531,GOMEZ Joaquin,M,NA,172,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Athletics,Mens Hammer Throw,NA
1537538,LARREGINA Elian,M,NA,188,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Athletics,Mens 400m,NA
1537547,SASIA Nazareno,M,NA,194,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Athletics,Mens Shot Put,NA
1537549,GADAYI Edwin Kwabla,M,NA,168,NA,Ghana,GHA,2024 Summer,2024,Summer,Paris,Athletics,Mens 4 x 100m Relay,NA
1537579,ODLUM-SMITH Jayhan Jamaud,M,NA,NA,NA,Saint Lucia,LCA,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Freestyle,NA
1537661,ABUZRIBA Ahmed,M,NA,NA,NA,Libya,LBA,2024 Summer,2024,Summer,Paris,Weightlifting,Mens 102kg,NA
1537667,BUKRAH Mohamed,M,NA,NA,NA,Libya,LBA,2024 Summer,2024,Summer,Paris,Rowing,Mens Single Sculls,NA
1537686,BOUDINA Sid Ali,M,NA,NA,NA,Algeria,ALG,2024 Summer,2024,Summer,Paris,Rowing,Mens Single Sculls,NA
1537927,GIL Federico,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Shooting,Skeet Men,NA
1537929,GUTIERREZ Marcelo Julian,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Shooting,10m Air Rifle Men,NA
1537929,GUTIERREZ Marcelo Julian,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Shooting,10m Air Rifle Mixed Team,NA
1537932,RUSSO Fernanda,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Shooting,10m Air Rifle Women,NA
1537932,RUSSO Fernanda,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Shooting,10m Air Rifle Mixed Team,NA
1538007,CROOKS Jordan,M,NA,NA,NA,Cayman Islands,CAY,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Freestyle,NA
1538007,CROOKS Jordan,M,NA,NA,NA,Cayman Islands,CAY,2024 Summer,2024,Summer,Paris,Swimming,Mens 50m Freestyle,NA
1538028,BOSCO Eugenia,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Sailing,Mixed Multihull,NA
1538040,FERRETTI Chiara,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Sailing,Womens Windsurfing,NA
1538041,MAJDALANI Mateo,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Sailing,Mixed Multihull,NA
1538044,CRUZ SAUBIDET BIRKNER Francisco,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Sailing,Mens Windsurfing,NA
1538048,TURIENZO Maria Catalina,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Sailing,Womens Kite,NA
1538059,EDGHILL Chelsea,F,NA,NA,NA,Guyana,GUY,2024 Summer,2024,Summer,Paris,Table Tennis,Womens Singles,NA
1538078,TONDAIMAN Prithviraj,M,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Shooting,Trap Men,NA
1538084,KUSALE Swapnil,M,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Shooting,50m Rifle 3 Positions Men,Bronze
1538096,BATRA Manika,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Table Tennis,Womens Singles,NA
1538096,BATRA Manika,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Table Tennis,Womens Team,NA
1538104,THAKKAR Manav Vikash,M,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Table Tennis,Mens Team,NA
1538124,ZMUSHKA Alina,F,NA,NA,NA,AIN,AIN,2024 Summer,2024,Summer,Paris,Swimming,Womens 100m Breaststroke,NA
1538124,ZMUSHKA Alina,F,NA,NA,NA,AIN,AIN,2024 Summer,2024,Summer,Paris,Swimming,Womens 200m Breaststroke,NA
1538136,AKULA Sreeja,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Table Tennis,Womens Singles,NA
1538136,AKULA Sreeja,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Table Tennis,Womens Team,NA
1538146,CHAUHAN Maheshwari,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Shooting,Skeet Women,NA
1538146,CHAUHAN Maheshwari,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Shooting,Skeet Mixed Team,NA
1538150,SHYMANOVICH Ilya,M,NA,NA,NA,AIN,AIN,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Breaststroke,NA
1538151,ACHANTA Sharath Kamal,M,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Table Tennis,Mens Singles,NA
1538151,ACHANTA Sharath Kamal,M,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Table Tennis,Mens Team,NA
1538153,SHKURDAI Anastasiya,F,NA,NA,NA,AIN,AIN,2024 Summer,2024,Summer,Paris,Swimming,Womens 100m Backstroke,NA
1538153,SHKURDAI Anastasiya,F,NA,NA,NA,AIN,AIN,2024 Summer,2024,Summer,Paris,Swimming,Womens 200m Backstroke,NA
1538154,MOUDGIL Anjum,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Shooting,50m Rifle 3 Positions Women,NA
1538157,SINGH Shreyasi,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Shooting,Trap Women,NA
1538159,BHAKER Manu,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Shooting,10m Air Pistol Women,Bronze
1538159,BHAKER Manu,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Shooting,25m Pistol Women,Bronze
1538159,BHAKER Manu,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Shooting,10m Air Pistol Mixed Team,Bronze
1538160,ZALATY Yauheni,M,NA,NA,NA,AIN,AIN,2024 Summer,2024,Summer,Paris,Rowing,Mens Single Sculls,Silver
1538161,VALARIVAN Elavenil,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Shooting,10m Air Rifle Women,NA
1538161,VALARIVAN Elavenil,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Shooting,10m Air Rifle Mixed Team,NA
1538190,DESAI Harmeet,M,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Table Tennis,Mens Singles,NA
1538190,DESAI Harmeet,M,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Table Tennis,Mens Team,NA
1538193,KAMATH Archana Girish,F,NA,NA,NA,India,IND,2024 Summer,2024,Summer,Paris,Table Tennis,Womens Team,NA
1538234,GREENE Kennice Aphenie,F,NA,NA,NA,StVincent&Grenadines,VIN,2024 Summer,2024,Summer,Paris,Swimming,Womens 50m Freestyle,NA
1538243,JOACHIM Alex,M,NA,NA,NA,StVincent&Grenadines,VIN,2024 Summer,2024,Summer,Paris,Swimming,Mens 50m Freestyle,NA
1538244,ALBERTARRIO Agustina,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538253,ALONSO Agostina,F,NA,NA,,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538260,CAMPOY Maria,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538261,CAIRO Sofia,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538262,CASAS Lara,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538263,CASTELLARO MORELLO Juana,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538266,COSENTINO Cristina,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538274,GORZELANY Agustina,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538276,GRANATTO Maria,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538277,JANKUNAS Julieta,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538294,RAPOSO RUIZ de los LLANOS Valentina,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538295,SANCHEZ MOCCIA Rocio,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538299,SAUZE VALDEZ Victoria,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538304,TOCCALINO Sofia,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538305,TRINCHINETTI Eugenia,F,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Women,NA
1538363,BUGALLO Agustin,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1538365,CAPURRO ZUBELDIA Bautista,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1538366,CASELLA SCHUTH Maico,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1538367,CATAN Juan,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1538370,DOMENE Tomas,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1538372,HABIF Thomas,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1538375,KEENAN Nicolas,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1538378,MARCUCCI Tadeo,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1538379,MARTINEZ Lucas,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1538380,MARTINS Tobias,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1538386,JAVER Mahsa,F,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Rowing,Lightweight Womens Double Sculls,NA
1538396,NOROUZI TAZEH KAND Zeinab,F,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Rowing,Lightweight Womens Double Sculls,NA
1538415,BEYRANVAND Mohammad,M,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Shooting,Trap Men,NA
1538421,ROSTAMIYAN Haniyeh,F,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Shooting,10m Air Pistol Women,NA
1538421,ROSTAMIYAN Haniyeh,F,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Shooting,25m Pistol Women,NA
1538436,AMINI POZVEH Fatemeh,F,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Shooting,10m Air Rifle Women,NA
1538442,CHEHEL AMIRANI Shermineh,F,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Shooting,10m Air Rifle Women,NA
1538449,AMAISTROAIE Madalina,F,NA,NA,NA,Romania,ROU,2024 Summer,2024,Summer,Paris,Archery,Womens Individual,NA
1538482,BOUZIDI Carole Diana,F,NA,NA,NA,Algeria,ALG,2024 Summer,2024,Summer,Paris,Canoe Slalom,Womens Kayak Single,NA
1538482,BOUZIDI Carole Diana,F,NA,NA,NA,Algeria,ALG,2024 Summer,2024,Summer,Paris,Canoe Slalom,Womens Kayak Cross,NA
1538488,GERBEKOV Askerbii,M,NA,NA,NA,Bahrain,BRN,2024 Summer,2024,Summer,Paris,Judo,Men -81 kg,NA
1538504,CISSE Arthur,M,NA,168,NA,Côte d'Ivoire,CIV,2024 Summer,2024,Summer,Paris,Athletics,Mens 100m,NA
1538505,KONE Maboundou,F,NA,163,NA,Côte d'Ivoire,CIV,2024 Summer,2024,Summer,Paris,Athletics,Womens 100m,NA
1538505,KONE Maboundou,F,NA,163,NA,Côte d'Ivoire,CIV,2024 Summer,2024,Summer,Paris,Athletics,Womens 200m,NA
1538505,KONE Maboundou,F,NA,163,NA,Côte d'Ivoire,CIV,2024 Summer,2024,Summer,Paris,Athletics,Womens 4 x 100m Relay,NA
1538622,NURMATOV Shakhzod,M,NA,NA,NA,Uzbekistan,UZB,2024 Summer,2024,Summer,Paris,Rowing,Lightweight Mens Double Sculls,NA
1538627,PRAKATEN Anna,F,NA,NA,NA,Uzbekistan,UZB,2024 Summer,2024,Summer,Paris,Rowing,Womens Single Sculls,NA
1538632,SAFAROLIYEV Sobirjon,M,NA,NA,NA,Uzbekistan,UZB,2024 Summer,2024,Summer,Paris,Rowing,Lightweight Mens Double Sculls,NA
1538648,OLFATI Mahdi,M,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Men,NA
1538648,OLFATI Mahdi,M,NA,NA,NA,IR Iran,IRI,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Mens Vault,NA
1538662,CHEN Jiexian Stephenie,F,NA,NA,NA,Singapore,SGP,2024 Summer,2024,Summer,Paris,Canoe Sprint,Womens Kayak Single 500m,NA
1538729,MAZZILLI Agustin,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1538734,MONJA Federico,M,NA,NA,NA,Argentina,ARG,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
